불량일자,라인,제품코드,제품명,불량유형,불량수량,불량중량_kg,원인,조치사항,처리구분,검사자,LOT번호,비고
2026-03-25,DUBAI,DCK-C,두바이코코아,외관불량,9,0.9,초콜릿 블룸 (습도),코팅실 제습 및 냉각 온도 재설정,등급변경,최검사,L260325-02,계절요인(습도/온도)
2026-03-25,DUBAI,DCK-C,두바이코코아,필링불량,3,0.3,마시멜로 점성 과다,에어컨 가동 및 충전속도 조절,등급변경,김품질,L260325-03,
2026-03-25,DUBAI,DCK-C,두바이코코아,중량미달,2,0.2,반죽 분할 오차,분할기 재보정,등급변경,이검사,L260325-04,
2026-03-25,DUBAI,DCK-C,두바이코코아,원료이물,1,0.1,견과류 껍질 혼입,원료 선별 강화,폐기,최검사,L260325-05,
2026-03-25,DUBAI,DCK-C,두바이코코아,포장불량,1,0.1,라벨 위치 오류,라벨러 재정렬,등급변경,김품질,L260325-06,
2026-03-25,DUBAI,DCK-M,두바이말차,성형불량,3,0.3,반죽 경화 (작업 지연으로 식음),반죽 재제조 (온도 관리 강화),등급변경,김품질,L260325-07,계절요인(습도)
2026-03-25,DUBAI,DCK-M,두바이말차,외관불량,4,0.4,카다이프 수분 흡수 (습도 상승),원료창고 제습 강화 및 선입선출 관리,등급변경,최검사,L260325-08,계절요인(습도/온도)
2026-03-25,DUBAI,DCK-M,두바이말차,필링불량,1,0.1,필링 계량 오차,계량기 재보정,폐기,김품질,L260325-09,
2026-03-25,DUBAI,DCK-M,두바이말차,중량미달,1,0.1,반죽 분할 오차,분할기 재보정,등급변경,이검사,L260325-10,
2026-03-25,DUBAI,DCK-M,두바이말차,원료이물,1,0.1,카다이프 이물,원료 재검수 실시,재작업,최검사,L260325-11,
2026-03-25,DUBAI,DCK-M,두바이말차,포장불량,1,0.1,포장기 정렬 오류,포장기 재정렬,등급변경,김품질,L260325-12,
2026-03-25,ITALY,ICK-D,이태리다크,성형불량,3,0.3,작업 속도 과다 (물량 맞추기 급함),작업 속도 조절 (숙련자 배치),등급변경,이검사,L260325-13,
2026-03-25,ITALY,ICK-D,이태리다크,외관불량,4,0.5,카다이프 수분 흡수 (습도 상승),원료창고 제습 강화 및 선입선출 관리,폐기,박검사,L260325-14,계절요인(습도/온도)
2026-03-25,ITALY,ICK-D,이태리다크,필링불량,1,0.1,필링 계량 오차,계량기 재보정,재작업,최검사,L260325-15,
2026-03-25,ITALY,ICK-D,이태리다크,중량미달,1,0.1,카다이프 투입량 부족,원료 계량 강화,등급변경,김품질,L260325-16,
2026-03-25,ITALY,ICK-D,이태리다크,원료이물,1,0.1,견과류 껍질 혼입,원료 선별 강화,등급변경,박검사,L260325-17,
2026-03-25,ITALY,ICK-D,이태리다크,포장불량,1,0.1,포장기 정렬 오류,포장기 재정렬,폐기,이검사,L260325-18,
2026-03-25,ITALY,ICK-O,이태리오리지널,성형불량,5,0.5,작업 속도 과다 (물량 맞추기 급함),작업 속도 조절 (숙련자 배치),재작업,최검사,L260325-19,
2026-03-25,ITALY,ICK-O,이태리오리지널,외관불량,6,0.7,카다이프 수분 흡수 (습도 상승),원료창고 제습 강화 및 선입선출 관리,폐기,이검사,L260325-20,계절요인(습도/온도)
2026-03-25,ITALY,ICK-O,이태리오리지널,필링불량,2,0.2,필링 온도 부적절,필링 보온 온도 재설정,등급변경,최검사,L260325-21,
2026-03-25,ITALY,ICK-O,이태리오리지널,중량미달,2,0.2,카다이프 투입량 부족,원료 계량 강화,재작업,박검사,L260325-22,
2026-03-25,ITALY,ICK-O,이태리오리지널,원료이물,1,0.1,견과류 껍질 혼입,원료 선별 강화,폐기,이검사,L260325-23,
2026-03-25,ITALY,ICK-O,이태리오리지널,포장불량,1,0.1,포장기 정렬 오류,포장기 재정렬,폐기,최검사,L260325-24,
2026-03-26,DUBAI,DCK-C,두바이코코아,성형불량,7,0.7,성형 틀 마모,성형 틀 교체,등급변경,이검사,L260326-01,계절요인(습도)
2026-03-26,DUBAI,DCK-C,두바이코코아,외관불량,9,0.9,카다이프 수분 흡수 (습도 상승),원료창고 제습 강화 및 선입선출 관리,등급변경,김품질,L260326-02,계절요인(습도/온도)
2026-03-26,DUBAI,DCK-C,두바이코코아,필링불량,3,0.3,필링 계량 오차,계량기 재보정,등급변경,이검사,L260326-03,
2026-03-26,DUBAI,DCK-C,두바이코코아,중량미달,2,0.2,반죽 분할 오차,분할기 재보정,폐기,김품질,L260326-04,
2026-03-26,DUBAI,DCK-C,두바이코코아,원료이물,1,0.1,원재료 이물 혼입,해당LOT 격리 및 수입검사 강화,재작업,박검사,L260326-05,
2026-03-26,DUBAI,DCK-C,두바이코코아,포장불량,1,0.1,포장기 정렬 오류,포장기 재정렬,등급변경,이검사,L260326-06,
2026-03-26,DUBAI,DCK-M,두바이말차,성형불량,4,0.4,성형 틀 마모,성형 틀 교체,재작업,김품질,L260326-07,계절요인(습도)
2026-03-26,DUBAI,DCK-M,두바이말차,외관불량,5,0.5,초콜릿 템퍼링 온도 편차 (계절 변화),템퍼링 온도 ±1도 관리 및 코팅실 항온,등급변경,최검사,L260326-08,계절요인(습도/온도)
2026-03-26,DUBAI,DCK-M,두바이말차,필링불량,2,0.2,필링 계량 오차,계량기 재보정,폐기,박검사,L260326-09,
2026-03-26,DUBAI,DCK-M,두바이말차,중량미달,2,0.2,필링 부족,필링 투입량 재설정,등급변경,최검사,L260326-10,
2026-03-26,DUBAI,DCK-M,두바이말차,원료이물,1,0.1,견과류 껍질 혼입,원료 선별 강화,재작업,최검사,L260326-11,
2026-03-26,DUBAI,DCK-M,두바이말차,포장불량,1,0.1,포장기 정렬 오류,포장기 재정렬,재작업,김품질,L260326-12,
2026-03-26,ITALY,ICK-D,이태리다크,성형불량,3,0.3,카다이프 꼬임 불균일,카다이프 해동 시간 재설정,재작업,이검사,L260326-13,
2026-03-26,ITALY,ICK-D,이태리다크,외관불량,4,0.5,초콜릿 템퍼링 온도 편차 (계절 변화),템퍼링 온도 ±1도 관리 및 코팅실 항온,등급변경,김품질,L260326-14,계절요인(습도/온도)
2026-03-26,ITALY,ICK-D,이태리다크,필링불량,1,0.1,필링 온도 부적절,필링 보온 온도 재설정,폐기,이검사,L260326-15,
2026-03-26,ITALY,ICK-D,이태리다크,중량미달,1,0.1,반죽 분할 오차,분할기 재보정,폐기,김품질,L260326-16,
2026-03-26,ITALY,ICK-O,이태리오리지널,성형불량,5,0.5,카다이프 꼬임 불균일,카다이프 해동 시간 재설정,폐기,박검사,L260326-17,
2026-03-26,ITALY,ICK-O,이태리오리지널,외관불량,5,0.5,카다이프 수분 흡수 (습도 상승),원료창고 제습 강화 및 선입선출 관리,재작업,김품질,L260326-18,계절요인(습도/온도)
2026-03-26,ITALY,ICK-O,이태리오리지널,필링불량,2,0.2,마시멜로 점성 과다,에어컨 가동 및 충전속도 조절,폐기,박검사,L260326-19,
2026-03-26,ITALY,ICK-O,이태리오리지널,중량미달,2,0.2,카다이프 투입량 부족,원료 계량 강화,등급변경,최검사,L260326-20,
2026-03-26,ITALY,ICK-O,이태리오리지널,원료이물,1,0.1,카다이프 이물,원료 재검수 실시,폐기,김품질,L260326-21,
2026-03-26,ITALY,ICK-O,이태리오리지널,포장불량,1,0.1,포장기 정렬 오류,포장기 재정렬,등급변경,박검사,L260326-22,
2026-03-27,DUBAI,DCK-C,두바이코코아,성형불량,6,0.6,작업 속도 과다 (물량 맞추기 급함),작업 속도 조절 (숙련자 배치),등급변경,김품질,L260327-01,계절요인(습도)
2026-03-27,DUBAI,DCK-C,두바이코코아,외관불량,7,0.8,카다이프 수분 흡수 (습도 상승),원료창고 제습 강화 및 선입선출 관리,등급변경,이검사,L260327-02,계절요인(습도/온도)
2026-03-27,DUBAI,DCK-C,두바이코코아,필링불량,2,0.2,필링 온도 부적절,필링 보온 온도 재설정,등급변경,김품질,L260327-03,
2026-03-27,DUBAI,DCK-C,두바이코코아,중량미달,2,0.2,반죽 분할 오차,분할기 재보정,등급변경,이검사,L260327-04,
2026-03-27,DUBAI,DCK-C,두바이코코아,원료이물,1,0.1,카다이프 이물,원료 재검수 실시,등급변경,최검사,L260327-05,
2026-03-27,DUBAI,DCK-C,두바이코코아,포장불량,1,0.1,포장기 정렬 오류,포장기 재정렬,등급변경,김품질,L260327-06,
2026-03-27,DUBAI,DCK-M,두바이말차,성형불량,3,0.3,성형 틀 마모,성형 틀 교체,등급변경,박검사,L260327-07,계절요인(습도)
2026-03-27,DUBAI,DCK-M,두바이말차,외관불량,4,0.4,카다이프 수분 흡수 (습도 상승),원료창고 제습 강화 및 선입선출 관리,폐기,최검사,L260327-08,계절요인(습도/온도)
2026-03-27,DUBAI,DCK-M,두바이말차,필링불량,1,0.1,마시멜로 점성 과다,에어컨 가동 및 충전속도 조절,등급변경,박검사,L260327-09,
2026-03-27,DUBAI,DCK-M,두바이말차,중량미달,1,0.1,필링 부족,필링 투입량 재설정,폐기,최검사,L260327-10,
2026-03-27,DUBAI,DCK-M,두바이말차,원료이물,1,0.1,원재료 이물 혼입,해당LOT 격리 및 수입검사 강화,재작업,김품질,L260327-11,
2026-03-27,DUBAI,DCK-M,두바이말차,포장불량,1,0.1,라벨 위치 오류,라벨러 재정렬,등급변경,박검사,L260327-12,
2026-03-27,ITALY,ICK-D,이태리다크,성형불량,3,0.3,카다이프 꼬임 불균일,카다이프 해동 시간 재설정,등급변경,이검사,L260327-13,
2026-03-27,ITALY,ICK-D,이태리다크,외관불량,5,0.6,초콜릿 템퍼링 온도 편차 (계절 변화),템퍼링 온도 ±1도 관리 및 코팅실 항온,등급변경,박검사,L260327-14,계절요인(습도/온도)
2026-03-27,ITALY,ICK-D,이태리다크,필링불량,1,0.1,필링 온도 부적절,필링 보온 온도 재설정,폐기,이검사,L260327-15,
2026-03-27,ITALY,ICK-D,이태리다크,중량미달,1,0.1,필링 부족,필링 투입량 재설정,재작업,김품질,L260327-16,
2026-03-27,ITALY,ICK-O,이태리오리지널,성형불량,5,0.5,카다이프 꼬임 불균일,카다이프 해동 시간 재설정,폐기,김품질,L260327-17,
2026-03-27,ITALY,ICK-O,이태리오리지널,외관불량,7,0.8,초콜릿 블룸 (습도),코팅실 제습 및 냉각 온도 재설정,재작업,이검사,L260327-18,계절요인(습도/온도)
2026-03-27,ITALY,ICK-O,이태리오리지널,필링불량,2,0.2,마시멜로 점성 과다,에어컨 가동 및 충전속도 조절,등급변경,김품질,L260327-19,
2026-03-27,ITALY,ICK-O,이태리오리지널,중량미달,2,0.2,반죽 분할 오차,분할기 재보정,등급변경,이검사,L260327-20,
2026-03-27,ITALY,ICK-O,이태리오리지널,원료이물,1,0.1,원재료 이물 혼입,해당LOT 격리 및 수입검사 강화,등급변경,최검사,L260327-21,
2026-03-27,ITALY,ICK-O,이태리오리지널,포장불량,1,0.1,라벨 위치 오류,라벨러 재정렬,등급변경,김품질,L260327-22,
2026-03-28,DUBAI,DCK-C,두바이코코아,성형불량,8,0.8,반죽 경화 (작업 지연으로 식음),반죽 재제조 (온도 관리 강화),재작업,이검사,L260328-01,계절요인(습도)
2026-03-28,DUBAI,DCK-C,두바이코코아,외관불량,12,1.2,초콜릿 템퍼링 온도 편차 (계절 변화),템퍼링 온도 ±1도 관리 및 코팅실 항온,폐기,박검사,L260328-02,계절요인(습도/온도)
2026-03-28,DUBAI,DCK-C,두바이코코아,필링불량,3,0.3,필링 계량 오차,계량기 재보정,폐기,최검사,L260328-03,
2026-03-28,DUBAI,DCK-C,두바이코코아,중량미달,3,0.3,카다이프 투입량 부족,원료 계량 강화,등급변경,박검사,L260328-04,
2026-03-28,DUBAI,DCK-C,두바이코코아,원료이물,1,0.1,카다이프 이물,원료 재검수 실시,등급변경,이검사,L260328-05,
2026-03-28,DUBAI,DCK-C,두바이코코아,포장불량,1,0.1,실링 불량,실링기 점검,폐기,이검사,L260328-06,
2026-03-28,DUBAI,DCK-M,두바이말차,성형불량,5,0.6,작업 속도 과다 (물량 맞추기 급함),작업 속도 조절 (숙련자 배치),등급변경,이검사,L260328-07,계절요인(습도)
2026-03-28,DUBAI,DCK-M,두바이말차,외관불량,5,0.5,초콜릿 템퍼링 온도 편차 (계절 변화),템퍼링 온도 ±1도 관리 및 코팅실 항온,폐기,박검사,L260328-08,계절요인(습도/온도)
2026-03-28,DUBAI,DCK-M,두바이말차,필링불량,2,0.2,마시멜로 점성 과다,에어컨 가동 및 충전속도 조절,등급변경,최검사,L260328-09,
2026-03-28,DUBAI,DCK-M,두바이말차,중량미달,2,0.2,필링 부족,필링 투입량 재설정,등급변경,박검사,L260328-10,
2026-03-28,DUBAI,DCK-M,두바이말차,원료이물,1,0.1,카다이프 이물,원료 재검수 실시,재작업,이검사,L260328-11,
2026-03-28,DUBAI,DCK-M,두바이말차,포장불량,1,0.1,실링 불량,실링기 점검,등급변경,이검사,L260328-12,
2026-03-28,ITALY,ICK-D,이태리다크,성형불량,3,0.3,반죽 온도 부적절 (마시멜로 과열),마시멜로 녹이기 온도 재조정,폐기,박검사,L260328-13,
2026-03-28,ITALY,ICK-D,이태리다크,외관불량,5,0.6,카다이프 수분 흡수 (습도 상승),원료창고 제습 강화 및 선입선출 관리,재작업,최검사,L260328-14,계절요인(습도/온도)
2026-03-28,ITALY,ICK-D,이태리다크,필링불량,1,0.1,마시멜로 점성 과다,에어컨 가동 및 충전속도 조절,등급변경,박검사,L260328-15,
2026-03-28,ITALY,ICK-D,이태리다크,중량미달,1,0.1,필링 부족,필링 투입량 재설정,등급변경,최검사,L260328-16,
2026-03-28,ITALY,ICK-O,이태리오리지널,성형불량,4,0.4,반죽 온도 부적절 (마시멜로 과열),마시멜로 녹이기 온도 재조정,등급변경,박검사,L260328-17,
2026-03-28,ITALY,ICK-O,이태리오리지널,외관불량,5,0.5,초콜릿 템퍼링 온도 편차 (계절 변화),템퍼링 온도 ±1도 관리 및 코팅실 항온,재작업,김품질,L260328-18,계절요인(습도/온도)
2026-03-28,ITALY,ICK-O,이태리오리지널,필링불량,2,0.2,필링 계량 오차,계량기 재보정,재작업,이검사,L260328-19,
2026-03-28,ITALY,ICK-O,이태리오리지널,중량미달,2,0.2,필링 부족,필링 투입량 재설정,등급변경,김품질,L260328-20,
2026-03-28,ITALY,ICK-O,이태리오리지널,원료이물,1,0.1,원재료 이물 혼입,해당LOT 격리 및 수입검사 강화,등급변경,박검사,L260328-21,
2026-03-28,ITALY,ICK-O,이태리오리지널,포장불량,1,0.1,라벨 위치 오류,라벨러 재정렬,폐기,박검사,L260328-22,
2026-03-31,DUBAI,DCK-C,두바이코코아,성형불량,8,0.9,반죽 경화 (작업 지연으로 식음),반죽 재제조 (온도 관리 강화),재작업,박검사,L260331-01,계절요인(습도)
2026-03-31,DUBAI,DCK-C,두바이코코아,외관불량,10,1.1,초콜릿 템퍼링 온도 편차 (계절 변화),템퍼링 온도 ±1도 관리 및 코팅실 항온,폐기,김품질,L260331-02,계절요인(습도/온도)
2026-03-31,DUBAI,DCK-C,두바이코코아,필링불량,3,0.3,필링 계량 오차,계량기 재보정,폐기,박검사,L260331-03,
2026-03-31,DUBAI,DCK-C,두바이코코아,중량미달,2,0.2,필링 부족,필링 투입량 재설정,등급변경,최검사,L260331-04,
2026-03-31,DUBAI,DCK-C,두바이코코아,원료이물,1,0.1,카다이프 이물,원료 재검수 실시,폐기,김품질,L260331-05,
2026-03-31,DUBAI,DCK-C,두바이코코아,포장불량,1,0.1,포장기 정렬 오류,포장기 재정렬,등급변경,박검사,L260331-06,
2026-03-31,DUBAI,DCK-M,두바이말차,성형불량,3,0.3,반죽 경화 (작업 지연으로 식음),반죽 재제조 (온도 관리 강화),폐기,이검사,L260331-07,계절요인(습도)
2026-03-31,DUBAI,DCK-M,두바이말차,외관불량,4,0.4,카다이프 수분 흡수 (습도 상승),원료창고 제습 강화 및 선입선출 관리,등급변경,김품질,L260331-08,계절요인(습도/온도)
2026-03-31,DUBAI,DCK-M,두바이말차,필링불량,1,0.1,필링 온도 부적절,필링 보온 온도 재설정,등급변경,이검사,L260331-09,
2026-03-31,DUBAI,DCK-M,두바이말차,중량미달,1,0.1,반죽 분할 오차,분할기 재보정,등급변경,김품질,L260331-10,
2026-03-31,DUBAI,DCK-M,두바이말차,원료이물,1,0.1,카다이프 이물,원료 재검수 실시,등급변경,박검사,L260331-11,
2026-03-31,DUBAI,DCK-M,두바이말차,포장불량,1,0.1,포장기 정렬 오류,포장기 재정렬,등급변경,이검사,L260331-12,
2026-03-31,ITALY,ICK-D,이태리다크,성형불량,4,0.5,카다이프 꼬임 불균일,카다이프 해동 시간 재설정,폐기,박검사,L260331-13,
2026-03-31,ITALY,ICK-D,이태리다크,외관불량,4,0.4,카다이프 수분 흡수 (습도 상승),원료창고 제습 강화 및 선입선출 관리,폐기,김품질,L260331-14,계절요인(습도/온도)
2026-03-31,ITALY,ICK-D,이태리다크,필링불량,1,0.1,마시멜로 점성 과다,에어컨 가동 및 충전속도 조절,등급변경,박검사,L260331-15,
2026-03-31,ITALY,ICK-D,이태리다크,중량미달,1,0.1,필링 부족,필링 투입량 재설정,등급변경,최검사,L260331-16,
2026-03-31,ITALY,ICK-D,이태리다크,원료이물,1,0.1,원재료 이물 혼입,해당LOT 격리 및 수입검사 강화,등급변경,김품질,L260331-17,
2026-03-31,ITALY,ICK-D,이태리다크,포장불량,1,0.1,포장기 정렬 오류,포장기 재정렬,재작업,박검사,L260331-18,
2026-03-31,ITALY,ICK-O,이태리오리지널,성형불량,4,0.4,성형 틀 마모,성형 틀 교체,등급변경,김품질,L260331-19,
2026-03-31,ITALY,ICK-O,이태리오리지널,외관불량,4,0.4,초콜릿 템퍼링 온도 편차 (계절 변화),템퍼링 온도 ±1도 관리 및 코팅실 항온,등급변경,최검사,L260331-20,계절요인(습도/온도)
2026-03-31,ITALY,ICK-O,이태리오리지널,필링불량,1,0.1,필링 계량 오차,계량기 재보정,등급변경,김품질,L260331-21,
2026-03-31,ITALY,ICK-O,이태리오리지널,중량미달,1,0.1,카다이프 투입량 부족,원료 계량 강화,등급변경,이검사,L260331-22,
